#word,meaning,option1,option2,option3
heed,注意,谅解,宽容,并重
astonished,惊讶,退避,迷惑,震惊
riot,暴动,革命,推翻,不足
terminal,（电脑）终端,划(船等),允许,幻觉
rubble,（一堆）碎石,瀑布,骤雨,遗迹
literally,照字面意义地,未赶上,领导,要求
variable,可变,自动化,工业化,变动
fade,逐渐消失,危险,改正,严重
generalization,概括,露出,洋溢,包藏
attribute,属性,傲骨,气质,伸缩性
ingeniously,天才,哲,才智,斗志
creditor,债权人,财主,寡妇,乞丐
helpful,有帮助的,超过,不可逾越,不利
impediment,妨碍,堵塞,有助于,加以
symmetry,对称（性）,广阔,对称性,详细
recount,叙述,演讲,论述,宣示
restrict,限制,妨碍,兴奋,推进
migratory,迁移,迁都,度过,逗留
disgusted,厌恶,博爱,动情,抱恨
dioxide,二氧化物,目标,金属板,最好
projector,放映机,交换机,有线电视,靶机
aromatic,芬芳,多姿多彩,花哨,斑驳
analysis,分析报告,家事(不可数),提出看法,看法
slimy,黏糊糊的,焙,将来,吊着
exposition,博览会,例会,分会,便宴
arboreal,树栖,主编,轻声说,煤气
balance,平衡,节约,抽出,足够
expanse,广阔的区域,试图,激发,(湖、海的)底
element,成分,补语,滋养,表语
credentials,凭据,财源,能源,货源
oddly,奇特,常规,乏味,神奇
distinct,明确,暧昧,隐约,不动声色
engrave,雕刻,测绘,治病,版刻
scour,冲刷,酿造,组装,制作
subspecies,亚种,预告通知,敲,看法
eruption,爆发,层出不穷,产生,散发
dictate,规定,务实,仲裁,推翻
doubt,怀疑,认真,妒忌,亲信
interpersonal,人与人之间的,未售出的,肤色,爸爸
systematic,系统,系列片,互联网络,血统
superficially,浅薄,大器晚成,不可救药,差劲
blink,眨眼,注视,端详,接吻
fossilized,变成化石,范例,否定式)任何人,准
conventional,传统,时尚,无礼,开幕式
immigrant,（从外国移入的）移民,阿尔巴尼亚人,美国人,欧洲人
multistory,多层建筑,震动,正当,物理
adaptable,能适应的,类型,可可,失败
tranquility,宁静,定神,不愧,动摇
committed,效忠,面临,补救,抱佛脚
barber,理发师,经纪人,售货员,雇员
instinct,本能,创作力,能力,想像力
vaporization,蒸发,焦,溶解,燃烧
pendant,下垂物,重的,天哪,女店员
purple,紫色,碧绿,褐色,棕色
stratum,阶层,总经理,议长,国务委员
norm,标准,本职,国产,原始
unbridgeable,不能架桥,(非法)交易,突然,想家
sundial,(通过太阳知道时间的)日规,跑表,摆钟,垫子
cargo,货物,硬件,软硬件,软件
instinctive,天生,现成,大材小用,不妥
pants,裤子,棉袄,短裤,裙子
hail,冰雹,暴风雪,冰山,瑞雪
memorize,纪念,回忆,深思,难忘
drowsy,昏昏欲睡,喘气,喘息,屏息
outcry,大声疾呼,呼唤,尖叫,欢呼
redirect,使改变方向,湿的,社员,节目
valid,有效,含糊,隐约,明白
reproductive,生殖,产卵,野生,孵化
infertile,不肥沃的,低声说出,通晓,摆动
contemplate,沉思,联想,想像,熟思
semiliterate,半文盲,艺术家,生物学家,大家
consume,消费,白费,消耗,转帐
perimeter,边缘,机动性,酸性,历史性
laundry,洗衣店,说话,请客,守望员
humanist,人道主义者,发怒,将会,激增
kernel,仁,重要,高昂,没关系
chore,家务杂事,使产生,建立者,(报刊上的)短文
intensive,加强,缓和,改善,衰弱
amazing,令人惊异,小规模(经营)的,腰带,见解
analogous,类似,俨然,南辕北辙,似乎
larvae,幼虫,昆虫,鲍鱼,蟑螂
sculpture,雕刻品,家园,(用车)推,最低
roll,滚动,余震,转身,润滑
long-standing,长期存在,摄影师,主持,批示
abundant,丰富,紧缩,增加,附加
craze,狂热,崩漏,堵塞,疯狂
emancipate,解放,内乱,抗争,革命
distortion,歪曲,违禁,纠正,纠察
refrigerant,制冷剂,白面儿,毒药,大麻
jungle,丛林,白皮松,裂痕,松树
acid,酸的,临终,定期,索
magnificence,华丽,文雅,文明,滑溜
dime,一角硬币,模范,敌国,因为
illegible,难辨认的,公尺,工作,床
velocity,速率,比例,比率,百儿八十
laborer,劳动者,魔术师,预言家,社会主义者
jogging,慢跑,疾驰,奔走,蹦蹦跳跳
supplant,排挤,孤立,侮辱,暗算
glazed,上过釉的,蜡烛,困窘,操纵
expressly,特意,特此,从来不,极力
descendant,子孙,同辈,大娘,友好
astonish,使惊讶,谁也不,伤残,自负
component,成分,宾语,元素,毒素
architectural,建筑上的,侧面,客气,醋
peck,啄,修理,声明,失误
snippet,摘录,笔译,编次,补遗
deference,敬意,抱屈,令人钦佩,不共戴天
range,行列,一行,对流层,断层
unfair,不公平的,称,多风,不论用何种方法
originality,创意,眼光,呼吁,偏见
multifaceted,多层面的,刺耳,歌唱,喊
dispense,分配,按需分配,兑换,包场
conservation,保存,缝纫,找到,寻机
disgust,厌恶,忠于,博爱,爱国
sheer,陡峭,扁圆,秃,崎岖
opponent,敌手,陌生人,邻居,私人
ventilation,通风,堵截,交通,附上
ambivalent,有矛盾情绪的,迫切,如饥似渴,镇静
sanitary,（有关）卫生的,树枝,供职,优秀
celebrated,有名,暗无天日,好看,胜利者
slash,大量消减,小点,收割,编辑
save,除…之外,(鸟兽)叫,聚集,最好
emergence,浮现,包含,重现,浸透
evolve,进化,昂首阔步,渐进,殿后
sarcastic,讽刺,嘉许,笑话,争论
trend,倾向,拥护,自信,信赖
ephemeral,短暂,通宵,暂时,实时
eviscerate,取出内脏,橡皮擦,影印机,电影院
dissimilar,不同,差不多,步调一致,异步
impracticality,不切实际,对称,投机,不合
soy,大豆,西红柿,南瓜,豆类
representative,典型,恶劣,欠佳,不拘一格
conductivity,传导率,奇怪,各煦,纪念章
liberal,慷慨,恭顺,自豪,小气
denounce,公然抨击,引咎,斥责,反驳
trespass,侵犯,帮凶,蛊惑,朋比为奸
occupant,占有者,市民,华裔,华侨
monotonous,单调乏味,建筑物,栅栏,永远
abound,富于,可爱,无穷,不足
resistant,抵抗,抵抗力,防守,不可抗力
recreational,娱乐,猜谜儿,游历,猜拳
venom,恶意,直觉,知觉,味道
edge,边缘,阴性,机动性,感性
offensive,讨厌,痛恨,忠于,厌倦
constraint,约束,制约,不可逾越,决定
definitely,明确,合法,暧昧,非官方
effluent,流出物,祝,打气,试验
uproot,根除,战胜,解渴,横扫
eternal,永远,一下子,频率,半天
tinplate,镀锡铁皮,白铁,磁铁,白口铁
average,平均为,在…以下,功绩,有关系
ceremonial,正式,非正式,额外,国产
unconscious,无意识的,一把,提交讨论,一把
absence,不在,脱氧,出席,退学
ample,富足,蓬松,失调,敲击
Cuban,古巴（人）的,刺戳,规矩,表情
elevation,高度,温柔,鞭辟入里,气势汹汹
spherical,球的,多面体,新型,长方形
face,面对,面向,趋向,怎么样
sequester,使退隐,鸟笼,优良(质)的,溪流
ware,陶器,警报器,卫生设备,水槽
detectable,可发觉的,十一(个,那时,纸牌
scan,扫描,眺望,俯视,回顾
twine,(使)缠绕,学识,键盘,讨厌
relevant,有关,由,对于,以便
homesick,思家,坚强,使变酸,看到
authentic,可靠,不力,外来,原始
hydrosphere,水气,薄片,针,钩子
retrospective,回顾,求爱,深思,追逐
standard,标准（的）,辩论,出版,医疗
assault,（口头）攻击,牙齿,航行,捣毁
strata,地层（复数）,阶级,拖,十足
internal,内在,户外,对内,外界
tilt,倾斜,飞翔,依偎,倚靠
barbecue,烤肉野餐,不多,渠道,压榨
vacation,度假,阅历,熬夜,渡过
alternation,交替,各个,步步,间接
condense,精简,零落,紧密,柔软
pregnant,怀孕,便血,梦遗,得病
recurring,往复,出来,前往,排出
spark,火花,焰火,波谷,火
accelerate,加快,安定,起伏,延期
funding,拨款,记帐,结帐,报帐
virus,病毒,病原,酵母,毒菌
permeate,渗透,交界,摩擦,不通
indispensable,不可缺少,没关系,紧迫,可惊
fluctuate,波动,安乐,色情,纷纷
upside-down,颠倒,放置,列为,摆设
choreography,舞蹈编排,严重,命令,板
lavish,过分丰富,猪肉,块,仅仅
allocate,分配,兑换,包场,兑现
raft,筏,汽船,帆船,渡轮
marble,大理石,化石,岩石,伟晶岩
disadvantage,坏处,区别,特性,私利
favored,首选,展望,察看,透视
underlying,在下面的,货单,厚运动衫,管理
skull,头骨,脊椎,骨头,睫毛
gnaw,咬,文静,论文,便帽
suspicious,可疑,神奇,公开,不可思议
flyspeck,蝇粪留下的污点,纪念奖,收获,侮辱
committee,委员会,国务院,参议院,众议院
concomitant,伴随物,晚辈,利息,连接
suitcase,手提箱,箱子,百叶箱,烟灰缸
microwave,微波（炉）,向坡下(的),轨道,五(个
incise,切割,保修,培修,修理
slipper,拖鞋,运动鞋,布鞋,王冠
impartial,公正,骄横,不公,抱残守缺
boring,令人厌烦,拯救,发表,区
skyscraper,摩天大楼,小屋,大楼,平房
matching,(尤指颜色或外表)相配的,归属,同时,不约而同
reign,统治,在野,发牢骚,示威
touched,被感动的,真实,方案,保卫
drawing,图画,太极拳,流星,气功
potential,可能,不够,莫非,决不
pensive,沉思,动心,想像,感恩
hoe,用锄耕地,责备,先导指数(标),签
awkwardly,(见到生人)局促不安地,迟钝,不到黄河心不死,糊涂
slumber,睡眠,起来,休息,筹款
puzzle,（使）困惑,不得了,折磨,避坑落井
complication,并发症,不治之症,半身像,疫病
collide,冲突,下跪,鞠躬,致敬
administration,当局,机关,疹子,雀斑
offshore,离岸,共产主义(党)的,黑(色)的,有节奏地敲击
effectiveness,效力,补救,挣扎,面临
precision,精确,严密,站住,切实
vivid,(光线、色彩)鲜艳的,不伦不类,合法,明白
decrease,减少,补发,裁军,补票
discard,丢弃,断送,弃权,埋没
cohesion,附着（力）,笔力,压力,万有引力
miserable,悲惨,安好,大喜,缓和
restoration,恢复,缓解,复苏,毁灭
protagonist,领导者,李鹏,马歇尔,队长
ranching,放牧,养育,捕鱼,钓鱼
fog,雾,轮廓,性情温存的人,使高兴
propose,提出,诉苦,摆龙门阵,发言
identity,身份,监护人,户口,异性
uncover,发现,精通,知悉,理解
matchless,无敌,顶天立地,不在话下,轻微
immediately,立即,光是,渐次,独自
diver,潜水者,教室,麻烦,只...)
amazement,惊愕,惊恐,退避,懂事
category,种类,电话网,数字网,民间
vitalist,活力论者,眼镜,看管,可能
nourishment,营养品,维他命,毒物,白面儿
inferior,（较）低,久远,作出,使
thorough,完全,比较,独自,统统
attention,重视,衡量,小心,瞩目
exit,出口,仗义执言,赘述,喋喋不休
sufficient,足够,现存,抽出,节省
domestic,家里,老伴儿,夫子,丈夫
petition,请愿,罢课,罢市,罢工
coincident,巧合,符合,不合,对称
sick,不舒服的,垂死,不安,不得劲
falconer,养猎鹰者,正当,侧面,将要
avant-garde,先锋,十字军,八路军,海军
instructive,有益,不可逾越,主宰,迫害
sunglasses,墨镜,显微镜,凹面镜,眼镜
seashore,海岸,山顶,群岛,高山
obligation,义务,便利,手提,不违农时
bound,范围,妨碍,激励,杜绝
discomfort,不适,不安,得病,犯病
puddle,小水洼,管子,信条,装备
crystallize,使结晶化,学期,被云层遮蔽,说明
purified,纯净,不和,严密,重叠
feed,喂养,养育,饲养,放牧
potted,盆栽,珊瑚,装饰,胭脂
sort,种类,民间,数字网,广播网
etiquette,礼仪,伊斯兰教,道教,拜物教
diagnose,诊断,看病,测绘,按脉
sensation,感觉,坚持,发现,怀抱
formerly,从前,今晨,前夕,古来
elegant,雅致,华丽,俏皮,文明
stately,庄严,缓解,哀鸿遍野,幸福
dolphin,海豚,鳄鱼,河马,白花蛇
complimentary,赞美,违宪,取笑,对抗
discernible,可识别的,刚强,别的,嫩叶
intersected,分割,分派,人均,平均
soothe,使（某人情绪）平静,规劝,慰问,激励
complexity,复杂（性）,(医生等的)意见,费用,摘
impair,损害,无害,不可逾越,便宜
eminent,显赫,吃不开,胜利者,腐败
seam,接缝,(楼梯的)梯级,推动,软弱
flabby,（肌肉等）不结实的,安土重迁,警觉,尴尬
framework,骨架,颈,盖子,网架
destine,命运注定,实践,违约,邀请
frenetic,狂乱,按兵不动,衰落,忘恩负义
inextricably,无法摆脱,庭院,通知,(狗尾巴等)摆动
armored,披甲,泳衣,冬衣,睡衣
woolen,羊毛制的,当地人,祖母,唱片
firm,坚定,大刀阔斧,安分,百折不挠
legislate,立法,定都,成立,点名
silt,淤泥,烂泥,水泥,冻土
miniature,微型,宽阔,中等,矮小
outermost,最外面的,领队,感觉,珍惜
wholesale,批发,转让,零售,售货
loose,不牢固的,否则,前部,贯穿
deposit,产卵,野生,孵化,成长
flavor,加香味于,解放,归并,繁忙
exclusive,排外,毒死,欺凌,孤立
minimize,最小化,能,驳回,愿望
vegetarian,素食者,学习,日报,一对夫妇(情侣)
irreversible,不能撤回,从事园艺,循环,懊悔
irritate,激怒,骗取,纠缠,困扰
scatter,使分散,抢先,为首,分散
exterior,外部,伪装,精神,排队
ambience,周围环境,生态,前提,表象
attorney,代理人,发言人,保证人,主席
transaction,交易,财贸,进口,进出口
assistant,助手,支柱,顾问,爪子
connection,连接,历来,相连,每每
folklore,民间传说,乡间的土地,管理人,无恶意的
scout,侦察,包围,断后,犄角
fortress,城堡,危房,牌楼,故居
associate,关联,无关,相关,爱屋及乌
economics,经济学,高科技,科学,医学
radiate,辐射,照亮,冒烟,反射
recruit,征兵,叛逆,颠覆,叛卖
survival,生存,毙命,孵化,产卵
lettuce,莴苣,南瓜,红萝卜,豆类
tutorial,个别指导,试图,个人,业主
voltage,电压,承诺,娱乐活动,杂志)记者
miraculous,奇迹,忽然,不虞,大约
logic,逻辑,语法,真理,定理
career,生涯,午餐,膳食,人道
indiscriminately,不加区别,描绘,越过,解雇
bandleader,乐队指挥,(滑)冰鞋,问,轻松愉快
rotation,旋转,回旋,动作,滚动
rectangular,矩形,扁圆,圆周,四方
mason,泥瓦匠,短工,木匠,铁匠
aquamarine,碧绿色,变化,一贯,尚
astound,使惊异,非常,波浪,工友
cassette,盒式磁带,协会,将,钟点
chamber,房间,总统府,官邸,别墅
dissipated,沉迷于酒色的,不避艰险,百炼成钢,果断
kymograph,波动曲线记录仪,士兵,触动,抱
extol,赞美,违宪,拍案叫绝,取笑
mysterious,神秘,含糊,非官方,可行
engaging,动人,可怕,广博,可恨
congratulation,祝贺,庆祝,拜年,应付
jelly,果冻,三明治,豆沙,口香糖
chart,海图,波谱,表格,频带
enterprising,有事业心,密封,灰,请柬
customer,消费者,接受者,购买者,听众
articulate,善于言辞,邮筒,显得,毁坏
rustic,乡村,法兰克福,喀土穆,坎帕拉
voyage,旅行,长征,跋涉,对开
facilitation,促进,限制,给予,寄予
signify,表示,所谓,表明,可谓
antique,古时,今世,王朝,时代
drought,干旱,凉爽,炽热,闷热
extension,延长,收缩,暴涨,缩短
reliance,依靠,正如,比如,为了
unparalleled,无比,百倍,不外,尽量
convenient,方便,不可逾越,制约,支配
dramatically,戏剧性地,热量,轻碰,经
explorer,探险家,把式,研究者,工程师
dynamic,动态,平衡,彪炳,试样
indigestion,消化不良,夜间,人,起风暴
correlate,使相互关联,摄影师,集会场所,在周围
postage,邮资,小费,家用,旅费
lyric,抒情诗,口号,歌词,十四行诗
intimate,（知识）渊博的,来宾,楼下,职务
intruder,入侵者,浪子,黑客,兵痞
ornamental,装饰,制作,组装,安设
photosphere,光球,表情,具有,忠实
inducible,可诱导的,航运,责骂,模仿
beverage,（除水之外的）饮料,发信号通知,感受,未煮开的
alteration,变更,最大化,液化,情绪化
eloquent,善于表达,传达,许可证,合理
oratorio,宗教剧,注射针,艰难,你的
unpromising,无前途的,攀登,分担,对照物在对照实验中被用作对照标准的物体
labyrinth,错综复杂的事件,出汗,码(英美长度单位),询问
expansion,扩张,改组,切换,转向
protest,抗议,内乱,请愿,罢市
grizzlybear,灰熊,瘸的,忙乱,液体
continental,大陆,荒野,本初子午线,盆地
irreparable,不能挽回,肉体,律师,新的
peak,山顶,檀香山,安第斯山,山脚
solo,单独,联合,互相,从中
affectionate,亲爱,必要,震惊,不即不离
dues,应付款,捏造,研究,树干
educated,受过教育,分离,削,编号
theft,偷窃,盗版,断路,夺走
platitudinous,陈词滥调,言论,说法,对白
pet,宠物,动植物,哺乳动物,动物
intersect,相交,往还,亲善,滑雪
expire,呼气,直升(飞)机,像...一样,热到沸点
underwater,在水下的,俗语,蛙类动物,谋杀犯
squash,南瓜,芜菁,红萝卜,黄瓜
armor,装甲,睡衣,兜兜,制服
