#word,meaning,option1,option2,option3
novel,新奇,不三不四,不可名状,不是味儿
confine,限制,杜绝,施加,妨碍
photograph,照片,影像,画像,合影
float,漂浮,降下,陷落,溢出
quarry,采石场,殡仪馆,磁场,股市
alliteration,（诗歌的）头韵,敏感,拍(手),纳闷
heed,注意,衡量,小心,保重
astonished,惊讶,不寒而栗,醒来,懂事
riot,暴动,解放,犯得着,变革
terminal,（电脑）终端,卧室,飞行器,礼貌
rubble,（一堆）碎石,瀑布,毛毛雨,喷泉
literally,照字面意义地,在今晚,宠爱,完成
variable,可变,变性,液化,合法化
fade,褪色,解冻,双生,生育
generalization,概括,包容,共有,洋溢
attribute,属性,可能性,伸缩性,傲气
ingeniously,天才,度量,智力,才思
creditor,债权人,债务人,财主,乞丐
helpful,有帮助的,不可逾越,宰制,制止
impediment,妨碍,刺激,范围,助长
symmetry,对称（性）,对称性,丰富,麻烦
recount,叙述,记载,论述,记述
restrict,限制,拔苗助长,堵塞,激励
migratory,迁移,栖息,住院,风俗
disgusted,厌恶,厌倦,忠于,宠坏
dioxide,二氧化物,每日,小河,电学
projector,放映机,靶机,总机,打印机
aromatic,芬芳,花哨,斑驳陆离,臭味
analysis,分析,标号,定量分析,简介
slimy,黏糊糊的,发烧,好事,不过
exposition,博览会,国会,联席会议,电话会议
arboreal,树的,打击,一道菜,论文
balance,平衡,剩余,足够,抽出
expanse,广阔的区域,满意,把(钉、桩等)打入,吹
element,要素,灵魂,卖点,主体
credentials,凭据,资源,兵源,财源
oddly,奇特,不伦不类,明白,可疑
distinct,不同,不等式,对等,异步
engrave,雕刻,素描,白描,调色
scour,冲刷,制造,组装,仿造
subspecies,亚种,巢,自主,取缔
eruption,爆发,衍生,层出不穷,发生
dictate,决定,制裁,不可逾越,超过
doubt,怀疑,信赖,迷信,半信半疑
interpersonal,关于人与人之间关系的,谈话,驾驶,投篮
systematic,系统,血统,互联网络,系列片
superficially,浅薄,大器晚成,愚昧,孩子气
blink,眨眼,细看,掉头,点头
fossilized,变成化石,覆盖物,纤维质,相信
conventional,传统,无礼,习惯,开幕式
immigrant,（从外国移入的）移民,华侨,库尔德人,市民
multistory,多层建筑,无论什么东西(事物),怒目而视,(较正式的说法)长裤
adaptable,能适应的,知识,掩藏,要旨
tranquility,宁静,抱歉,落实,恐慌
committed,效忠,挣扎,补救,抱佛脚
barber,理发师,书记,雇员,会计
instinct,本能,推动力,生产能力,手艺
vaporization,蒸发,溶解,焦,融解
pendant,垂饰,神职,含义,有色人种
purple,紫色,黄褐色,碧绿,褐色
stratum,地层（单数）,减少,文静,犯愁
norm,标准,业余,本来,自然
unbridgeable,不能架桥,与众不同,促成作用,女神
sundial,(通过太阳知道时间的)日规,面罩,丧钟,警钟
cargo,货物,杂货,备件,部件
instinctive,天生,不妥,本来面目,百无一失
pants,裤子,短裤,衬衣,棉袄
hail,冰雹,冰晶,冰柱,瑞雪
memorize,纪念,深思,回忆,哀悼
drowsy,昏昏欲睡,懒洋洋,喘气,昂然
outcry,强烈抗议,精巧,要点,家乡
redirect,（信件）重寄,陶器制造(术),楼梯的一段,加盐于
valid,有效,白搭,隐约,强烈
reproductive,生殖,野生,产卵,成人
infertile,不肥沃的,太阳眼镜,言论,说服
contemplate,沉思,感激,想像,绞尽脑汁
semiliterate,半文盲,钢琴家,鲁迅,评论家
consume,大吃大喝,饮用,说,喝
perimeter,边缘,感性,地区性,相似性
laundry,洗衣店,无疑,集团,(水
humanist,人道主义者,军衔,人迹稀少,攻击
kernel,仁,无价,着重,卑微
chore,家务杂事,要旨,每个,在那儿
intensive,集中,纠集,成群结队,分离
amazing,令人惊异,黑暗,科学性的,根源
analogous,类似,下列,相似,俨然
larvae,幼虫,甲虫,昆虫,蟋蟀
sculpture,雕塑,诊断,素描,雕琢
roll,滚动,运作,回转,转动
long-standing,长期存在,农学,跟踪,一般
abundant,大量,吝啬,冷淡,不在乎
craze,狂热,疯狂,瘫痪,堵塞
emancipate,解放,战斗,内乱,打倒
distortion,扭曲,撞击,滚动,润滑
refrigerant,制冷剂,白面儿,大麻,阿片
jungle,丛林,枞树,松树,白皮松
acid,酸,冰醋酸,固体,半导体
magnificence,华丽,文明,鄙陋,文雅
dime,一角硬币,沙漠,猛增,朴素
illegible,难辨认的,希望,烟斗,以后
velocity,速率,百儿八十,帮子,多少
laborer,劳动者,社会主义者,预言家,改革者
jogging,慢跑,跑马,跳跃,践踏
supplant,排挤,暗害,引入,欺负
glazed,上过釉的,双方(都）,(较)大的,特殊
expressly,特意,痛快,无人,擅自
descendant,子孙,大娘,大爷,祖先
astonish,使惊讶,向…报警,(英)大臣,意义
component,成分,状语,表语,谓语
architectural,建筑上的,偷盗,宽大,顶部
peck,啄,编辑,跳水,毁坏
snippet,小片,整整,少数,层层
deference,敬意,自尊,哀怨,抱怨
range,范围,制约,堵塞,施加
unfair,不公平的,族长,按照,更
originality,创意,想法,呼吁,意见
multifaceted,多层面的,日记,一组,评论
dispense,分配,兑换,按需分配,兑现
conservation,保存,存储,寻机,收藏
disgust,厌恶,爱国,憎恨,爱憎
sheer,陡峭,凹陷,坦荡,扁圆
opponent,反对者,选民,示威者,候选人
ventilation,通风,附上,堵车,交通
ambivalent,有矛盾情绪的,不知所措,从容不迫,平静
sanitary,（有关）卫生的,身体,提出(议案等)供讨论,最重要的
celebrated,有名,好看,不朽,黑暗
slash,大量消减,贷,这时,冷淡
save,拯救,投(票),狂热,思考者
emergence,浮现,重现,含水,包含
evolve,进化,建设,渐进,振兴
sarcastic,讽刺,笑话,非议,丑化
trend,倾向,自信,可以,容忍
ephemeral,短暂,成年,冰天雪地,通宵
eviscerate,取出内脏,阴郁,免职,药丸
dissimilar,不同,同步,同时,近乎
impracticality,不切实际,对头,巧合,不合
soy,大豆,南瓜,豆子,西红柿
representative,代表,显得,所谓,可谓
conductivity,传导率,专家,举动,决心
liberal,慷慨,严厉,吝啬,自豪
denounce,公然抨击,揭发,攻击,批评
trespass,侵犯,朋比为奸,腐蚀,报仇
occupant,占有者,同胞,市民,华侨
monotonous,单调乏味,工艺,发芽,大致
abound,富于,广阔,动人,均衡
resistant,抵抗,抵抗力,防御,不可抗力
recreational,娱乐,鉴赏,打牌,画展
venom,恶意,味道,遥感,反感
edge,边缘,高性能,感性,阴性
offensive,讨厌,动情,厌倦,爱憎
constraint,约束,控制,妨碍,制止
definitely,明确,不可名状,隐约,非法
effluent,流出物,洞穴,参加,意见
uproot,赶出家园,蔓延,睡眠,此外
eternal,永远,通宵,一会儿,整天
tinplate,镀锡铁皮,白口铁,磁铁,白铁
average,一般,不同,不等式,正如
ceremonial,仪式,葬礼,婚礼,洗礼
unconscious,不省人事,晕船,窒息,瘫痪
absence,缺少,剩余,亏损,动态平衡
ample,富足,贫困,失调,整齐
Cuban,古巴人,外国人,边民,爱国者
elevation,高度,机械,温柔,有意思
spherical,球的,环形,长方形,小型
face,面对,如何,朝向,哪里
sequester,使退隐,知道,作弊,办法
ware,陶器,水槽,轨枕,食槽
detectable,可发觉的,游泳,百叶窗,奇特
scan,细看,注视,察看,眺望
twine,(使)缠绕,完成,实际,(美)行李
relevant,有关,由,本着,替
homesick,思家,坏的,下行,红棕色的
authentic,可靠,本来,不妥,大材小用
hydrosphere,水界,棒,洞窟,针
retrospective,回顾,追求,纪念,求爱
standard,标准（的）,十四,暴雨,独自
assault,（武力）袭击,螺母,干(旱)的,路程
strata,地层（复数）,联想,传真,搓
internal,内在,体内,户外,对内
tilt,倾斜,倚靠,依偎,滑翔
barbecue,烤肉野餐,位于..顶部,接收,奇遇
vacation,度假,阅历,熬夜,渡过
alternation,交替,亲手,陆续,亲身
condense,精简,僵硬,柔软,确实
pregnant,怀孕,人道,梦遗,犯病
recurring,往复,前往,排出,出来
spark,火花,漩涡,波峰,烟火
accelerate,加快,巩固,起伏,提前
funding,拨款,结帐,记帐,报销
virus,病毒,病原,病菌,下半身
permeate,弥漫,不大,微型,深深
indispensable,不可缺少,严重,不痛不痒,开玩笑
fluctuate,波动,纷纷,淫猥,和平
upside-down,颠倒,开列,陈列,壁挂
choreography,舞蹈编排,乳房,等级,(宽)松的
lavish,浪费,节省,抽出,足够
allocate,分配,按需分配,包场,借款
raft,筏,小船,渡轮,船上
marble,大理石,碎石,板岩,土堆
disadvantage,不利,无害,消防,预防
favored,受到优待,尊重,不适宜的,跳马
underlying,基础,壁垒,限于,底线
skull,头骨,脊椎,骨干,颈椎
gnaw,咬,宽厚,洗澡,火腿
suspicious,可疑,天晓得,私下,非官方
flyspeck,蝇粪留下的污点,政绩,纪念奖,侮辱
committee,委员会,众议院,中共中央,军区
concomitant,伴随,晤面,拥护,迎接
suitcase,手提箱,烟灰缸,箱子,盒子
microwave,微波（炉）,第九个,细看,近似
incise,切割,培修,收拾,保修
slipper,拖鞋,运动鞋,便鞋,便帽
impartial,公正,大公无私,不公,民主
boring,令人厌烦,构造,身体,仅仅
skyscraper,摩天大楼,平房,大楼,住宅
matching,(尤指颜色或外表)相配的,同性,属于,不谋而合
reign,统治,游行,南面,独霸
touched,被感动的,踪迹,抽烟,原子弹
drawing,图画,漫画,把戏,魔术
potential,潜在,可疑,不动声色,奇妙
pensive,沉思,绞尽脑汁,想象,联想
hoe,用锄耕地,手袋,盐的,高兴
awkwardly,(见到生人)局促不安地,笨口拙舌,糊涂,英勇
slumber,睡眠,筹款,筹集,起来
puzzle,难题,课题,练习,题解
complication,并发症,暴病,疫病,不治之症
collide,冲突,敬礼,鞠躬,下跪
administration,经营,营业,国营,私营
offshore,离岸,彻底,认可,立即
effectiveness,效力,抱佛脚,摸索,挣扎
precision,精确,严密,荒谬,不着边际
vivid,生动,无情,可以,板滞
decrease,减少,补票,补遗,淘汰
discard,丢弃,牵扯,舍命,舍弃
cohesion,附着（力）,动力,重力,耐力
miserable,可怜,秉承,多么,享受
restoration,恢复,休息,失去,摧毁
protagonist,小说中的)主角,含意,细节,意思
ranching,放牧,捕鱼,饲养,养育
fog,雾,在国外,(使)滑行,翻译
propose,提出,诉苦,闲谈,演讲
identity,身份,老家,众议员,国籍
uncover,发现,知悉,挂念,洞察
matchless,无比,至少,熬煎,不外
immediately,立即,不单,预先,乃至
diver,潜水者,管辖,然而,烧着
amazement,惊愕,惊恐,安土重迁,吃不来
category,范畴,距离,顺差,手掌
vitalist,活力论者,自从,轻轻,差劲
nourishment,营养品,毒药,维他命,白面儿
inferior,（等级、社会地位、质量等）差的,在..方面,畅销书(货),喷泉
thorough,完全,比较,到底,纯粹
attention,关心,原谅,权衡,担心
exit,出口,通信,咕噜,耳语
sufficient,足够,节省,动态平衡,抽出
domestic,家里,夫子,老伴儿,泰山
petition,请愿,罢课,内乱,吃大户
coincident,巧合,顺应,不合,对称
sick,不舒服的,垂死,不得劲,不安
falconer,养猎鹰者,奶油,刹车,使成形
avant-garde,先锋,海军,八路军,北伐军
instructive,教育性的,彻底,事业,值得花时间(或精力)的
sunglasses,太阳镜,三棱镜,镜子,显微镜
seashore,海岸,半岛,高山,岸边
obligation,义务,便利,不便,手提
bound,被束缚的,正直,四分之一,踢
discomfort,不适,垂死,病入膏肓,不安
puddle,小水洼,(跑道的)一圈,特色,学
crystallize,明确,非官方,可疑,明白
purified,纯净,重叠,复杂,不共戴天
feed,饲养,钓鱼,捕鱼,培养
potted,盆栽,珊瑚,花边,香水
sort,种类,民间,数字网,电话网
etiquette,礼仪,无礼,拜物教,婚礼
diagnose,诊断,雕刻,按脉,看病
sensation,感觉,觉得,发现,研究
formerly,从前,事先,现行,以来
elegant,雅致,破旧,美貌,文明
stately,庄严,整洁,哀鸿遍野,神经过敏
dolphin,海豚,鳄鱼,河马,松鼠
complimentary,赞美,对抗,违例,拍案叫绝
discernible,可识别的,看守,正是,片刻
intersected,分割,平均,合成,三合一
soothe,使（痛苦,觉得,相当,缓慢地移动
complexity,复杂（性）,神经(方面)的,强有力地,另外
impair,损害,不可逾越,便于,超越
eminent,显赫,丢脸,奔放,吃不开
seam,接缝,使用,车的)长队,破的
flabby,（肌肉等）不结实的,爱莫能助,入迷,一心一意
framework,骨架,颈,网架,瓶颈
destine,命运注定,实践,违约,背信弃义
frenetic,狂乱,没落,安居乐业,兵连祸结
inextricably,无法摆脱,警卫,期待,出汗
armored,披甲,毛衣,睡衣,中山装
woolen,羊毛制的,邮政,页,染
firm,结实,凋谢,口吃,发芽
legislate,立法,点名,建立,定都
silt,淤泥,水泥,烂泥,丹砂
miniature,缩影,浸透,膨胀,增长
outermost,最外面的,惊恐,赞赏,协同工作
wholesale,批发,销售,经销,转让
loose,宽松,不近人情,革命,进步
deposit,放置,存放,悬垂,挺立
flavor,加香味于,给小费,向东,好感
exclusive,排外,强奸,侮辱,暗害
minimize,最小化,会面,向…行贿,适合
vegetarian,素食者,私下,第三(个),(眼睛的)瞳孔
irreversible,不能撤回,正方形的,包,进一步地
irritate,激怒,困扰,缠绕,冲撞
scatter,使分散,为首,分散,抢先
exterior,外部,关节,伪装,江面
ambience,周围环境,前提,现象,必要条件
attorney,代理人,目击者,喉舌,见证
transaction,交易,对外贸易,输出,外贸
assistant,辅助,游说,慰藉,慰问
connection,连接,相连,一直,屡次
folklore,民间传说,练习,事情,在附近
scout,侦察,打破,断后,阻击
fortress,城堡,棚子,校舍,故居
associate,伙伴,亲信,陌生人,比邻
economics,经济学,高科技,医学,科技
radiate,放射,折射,照亮,投射
recruit,补充,加油,加长,增添
survival,生存,野生,产卵,牺牲
lettuce,莴苣,芜菁,西红柿,红萝卜
tutorial,个别指导,剧场,罚款,对话
voltage,电压,不久,主人,栽种
miraculous,奇迹,恐怕,不至于,并非
logic,逻辑,定律,真理,语法
career,生涯,早饭,人道,膳食
indiscriminately,随意,无人,有意识,专程
bandleader,乐队指挥,喷射,可靠,使高兴
rotation,旋转,余震,运行,摇动
rectangular,矩形,崎岖,四方,大批
mason,泥瓦匠,工人,工匠,木匠
aquamarine,绿玉,永远,(用于否定、疑问等)任何地方,平常
astound,使惊异,花费,预告,呵！哎呀！
cassette,盒式磁带,更,迷糊,大群
chamber,房间,官邸,卧房,纪念馆
dissipated,沉迷于酒色的,规矩,猖狂,随便
kymograph,波动曲线记录仪,评论,邮寄,道德上的
extol,赞美,拍案叫绝,违宪,抵制
mysterious,神秘,暗地里,暧昧,不法
engaging,动人,不得人心,可恨,短小
congratulation,祝贺,应付,拜寿,庆祝
jelly,果冻,三明治,口香糖,豆沙
chart,海图,课表,报表,著述
enterprising,有魄力的,预付,数百万,最远
customer,消费者,接受者,听众,读者
articulate,清楚地讲话,只...),无论什么,痛
rustic,乡村,蒙特利尔,莱比锡,罗安达
voyage,旅行,长征,跋涉,对开
facilitation,促进,兴奋,强加,妨碍
signify,表示,所谓,反映,标明
antique,古时,公元,时代,公元前
drought,干旱,采暖,濡湿,闷热
extension,延长,干,紧缩,推广
reliance,依靠,经过,以,替
unparalleled,无比,最少,忍受,承受
convenient,近便,义务,得当,手提
dramatically,戏剧性地,难得,响亮,筷子(常用复数)
explorer,探险家,鲁迅,创造者,药剂师
dynamic,动力,动量矩,握力,抵抗力
indigestion,消化不良,捏造,前进,同志关系
correlate,使相互影响,电的,烟叶,一把
postage,邮资,家用,运费,开支
lyric,歌词,歌谣,颂歌,春联
intimate,亲密,画蛇添足,可惊,熟知
intruder,入侵者,骗子,兵痞,黑客
ornamental,装饰,放置,酿造,制作
photosphere,光球,模型,中等(级)的,(某方面的)能手
inducible,可诱导的,讨论,门口,园丁
beverage,（除水之外的）饮料,调查,初级,喊
alteration,变更,简化,僵化,现代化
eloquent,雄辩,辩白,辩证,狡辩
oratorio,宗教剧,满口,周报,方便
unpromising,无前途的,示意要求搭车,查阅,形状
labyrinth,错综复杂的事件,(旅游的)接待处,外套,比赛
expansion,扩张,改装,膨胀,推广
protest,抗议,游行,示威,抗争
grizzlybear,灰熊,温室,凝视,政权
continental,大陆,北纬,热带,本初子午线
irreparable,不能挽回,航海,货币,出乎意料
peak,山顶,香山,山谷,釜山
solo,独奏曲,野兽,少于,一周
affectionate,亲爱,必不可少,画蛇添足,不对
dues,应付款,实力增强,收获,赞美
educated,受过教育,内科,相处,打字员
theft,偷窃,断路,盗版,掠夺
platitudinous,陈词滥调,发言,答词,评论
pet,宠物,动植物,物品,哺乳动物
