#word,meaning,option1,option2,option3
agile,轻快,不快,细嫩,尖锐
smash,粉碎,性骚扰,消灭,班师
cartilage,软骨,多发病,肝炎,肺炎
levy,征集(税等),赎罪,补税,税收
commonplace,寻常的事物,数量,小钱袋,型
farewell,欢送会,盛宴,大会,常委会
pyre,火葬柴堆,朴素,玩耍,体育家
counter,反对,容忍,约束,半信半疑
informative,见闻广博,谣传,年夜饭,据说
arbitrate,仲裁,务实,额定,处决
shred,切成细条,堂(表)兄弟,真实,走棋
upgrade,使升级,降级,出名,失业
poise,平衡,多余,浪费,动态平衡
undesirable,不合需要,人物,打扰,碟
fluent,流利,神秘,具体,抽象
howl,(风等)怒吼,散射,燎,折射
burgeon,迅速成长,振兴,退步,落
facilitate,推进,限制,妨碍,施加
molest,骚扰,性骚扰,打败,侵略
correspondent,对应物,寿命,兼职的(地),希望
perspective,视角,风味,异议,想法
novel,新奇,莫名其妙,可疑,乏味
confine,限制,妨碍,鼓舞,加以
modish,时髦,现有,古老,崭新
plunder,掠夺,绑票,断路,偷窃
offer,祭献,共计,击剑,哪些
float,漂浮物,淹没,漂浮,对流
refusal,拒绝,签订,回绝,同意
quarry,采石,遥测,采矿,治理
heed,注意到,谅解,可怜,放心
plagiarize,剽窃,贪污,并吞,作弊
riot,闹事,祝福,挑衅,捏合
selective,有选择性,呆笨,火焰,研究室
diverge,分岔,值得...的,国民,金属制造
ward,牢房,厂矿,修理厂,警察局
terminal,末端,前面,陉,右边
literally,确实,简直,仍然,固然
quote,报价,净值,不动产,物价
electronic,电子(学)的,海洋,无畏,冰冻甜食
variable,可变,合法化,液化,更改
fade,逐渐消失,齿状物,大量,同意
attribute,把…归于,冒失,社会,可笑
intent,目的,逻辑,古典,语法
acknowledge,对(某人所做的事)表示感谢,类别,获得,环绕
symmetry,对称(性),省略,狭窄,平衡
restrict,限制,推进,加以,堵塞
migratory,迁移,风俗,迁都,栖息
somehow,设法,想像,怀抱,考虑
analysis,分析,析出,标点,探讨
exposition,陈列,列为,排列,张灯结彩
arboreal,树木,裂痕,树林,松树
balance,(使)保持平衡,太太,就个人而言,奉献
ruffle,激怒,搅扰,兵不厌诈,麻烦
credentials,信任状,优秀,进一步,羊毛(制)的
distinct,不同,相似,抗衡,差不多
engrave,铭记,测绘,版刻,白描
dictate,(使)听写,字母,乡村地区,乘积
carp,鲤鱼,说明,皮带,药方
systematic,分类,推理,科研,总结
fallacy,谬误,包罗万象,不合理,标准
twinkle,闪亮,衍射,辐射,折射
blink,眨眼睛,动物园,数到,痛苦
conventional,普通,一定,上流,独到
immigrant,移民,干部,职工,书记
tranquility,宁静,羞愧,定神,如饥似渴
flaw,缺陷,私利,利益,优点
day,一日,无论什么时候,粗略,列举
barber,理发师,售货员,经纪人,雇员
instinct,直觉,反感,酸痛,感觉
norm,平均数,流量,发电量,定量
marrow,骨髓,神经,韧带,穴位
lagoon,泻湖,昆明湖,冰川,密西西比
presumption,假定,连,出于,不只
wardrobe,(个人、剧团的)全部服装,虚弱,有恶意的,对比
pants,裤子,内裤,棉袄,衬衫
hail,招呼,保障,保驾,侍候
drowsy,昏昏欲睡,疲倦,斗志昂扬,喘息
outcry,呐喊,呼唤,呼叫,怒吼
description,描写,上述,声称,暗示
incite,激发,加以,堵塞,有助于
valid,有效,暧昧,不济,合法
infertile,无法生殖,集成电路,有学问的,侧厅
contemplate,沉思,想法,感动,构想
torch,手电筒,台灯,探照灯,红绿灯
dose,(药的)剂量,每一个的,农学,(接连地)打
perimeter,周(边),角度,赫兹,力度
asylum,避难所,病院,戏院,电影院
laundry,洗衣店,加水,(复)土著居民,小组
bind,变硬,愿,学会,飞机)
cable,电报,明信片,便函,资料
filth,污秽,洁净,失调,神经过敏
kernel,(果实的)核,结欠,申请,见解
classical,人文科学,植物学,经济学,语言学
chore,零工,师傅,打字员,讲解员
intensive,精细,鄙陋,滑溜,浮华
analogous,类似,例如,一般来说,莫衷一是
sculpture,雕塑,白描,测绘,临床
pains,辛苦(痛苦),小船,你,担负得起(损失、费用、后果等)
buzzword,报警语句,歌唱家,床,广告活动
roll,名册,留言簿,笔记本,羊皮纸
company,公司,国宾馆,书店,支店
essay,文章,本草纲目,八股,社论
craze,狂热,瘫痪,溃烂,流血
ramble,聊天,提到,演讲,阐述
lack,短缺,剩余,不足,现存
pan,平底锅,壶,布线,茶壶
hitherto,迄今,以前,有生以来,上个月
good,利益,优点,缺点,弊病
jungle,丛林,白皮松,柳树,松树
acid,酸的,机动性,习惯性,防御性
madden,使发狂,触犯,纠缠,阻止
onus,义务,不便,顶事,不济
Ceramics,陶器,消防栓,算盘,警报器
pervious,可通,无关,(船的)舱口(盖),男性服务员
involve,包含,涌现,包括,含水
structural,结构,班子,各种,某种
crease,折缝,脚印,行踪,波纹
velocity,迅速,为时过早,疾驰,半夜三更
supplant,排挤,计算,欺负,孤立
component,(尤指机器或系统的)组成部分,在任何时候,怀念,海岸的巨浪
mist,薄雾,闪电,硝烟,潮汐
cannon,大炮,刺刀,扳机,铳
bid,投标,采购,订货,函购
nap,午睡,起床,喘气,筹款
despise,鄙视,另眼相看,搁置,安之若素
square,广场,殡仪馆,磁场,股市
range,范围,杜绝,妨碍,拔苗助长
eucalyptus,桉树,芝麻,花生,八角
slim,苗条,开阔,肥硕,笔直
conservation,保存,寻机,找到,储藏
disgust,使讨厌,信息,出汗,国家
empower,使能够,回绝,承诺,驳回
hypnosis,催眠状态,意图,指控,公斤
sheer,陡峭,四方,凹陷,平坦
opponent,反对者,示威者,选民,仆人
ventilation,通风孔,幸运,大变革,摘要
ambivalent,（对人或物）有矛盾看法的,安静,我的,假日
sanitary,卫生,逼人,神经过敏,轻松
sporadic,不定时发生的,省略,重叠,鞭辟入里
cynical,愤世嫉俗,厌倦,爱憎,讨厌
tamper,窜改,删除,编选,修饰
defile,（山间）小道,提存,规律,露出笑容
evolve,(使)发展,汽车,舌状物（火舌）,接替
trend,倾向,可以,确信,拥戴
ephemeral,朝生暮死,冒烟,牢固,愉快
tick,滴嗒地响,理由,武力,危急
liberal,自由,痛快,莫非,努力
cafe,咖啡馆,集团,中央银行,世界银行
denounce,斥责,保密,揭发,引咎
trespass,侵犯,帮倒忙,腐蚀,蛊惑
occupant,占领者,华侨,市民,同胞
monotonous,单调,新奇,不是味儿,神奇
abound,充满,含水,包罗,包藏
sign,符号,标号,号码,编码
edge,边,中性,地区性,技术性
assured,自信,认真,半信半疑,爱慕
effluent,流出,流入,进入,日出
steamer,蒸汽汽车,方舟,货轮,船上
eternal,永久,短命,半天,整天
seal,海豹,恐龙,老虎,狮子
leaflet,传单,半票,关系,保单
asymmetry,不对称,死,新奇,粉末状的
average,平均,分割,分担,并入
thyroid,甲状软骨,指甲,扁骨,髌骨
unconscious,失去知觉,昂贵,固定,根源
ample,宽敞,小型,逼仄,深深
face,(器具的)使用面,开玩笑,(独立的)学院,出色
scan,浏览,步韵,读报,背诵
seep,（液体等）渗漏,更,刻度,主张
relevant,中肯,沉重,有意思,惊人
federal,联邦,独立王国,大国,共和国
authentic,有根据的,不妥,就绪,外来
standard,标准,本来,外来,业余
assault,攻击,批评,承认,推翻
internal,内服,听说,吮吸,吞食
tilt,倾斜,滑翔,倚靠,依偎
reflect,反射(光、热、声音、影像等),声誉,名望,盛名
argument,论点,根源,报应,病根
barbecue,在台架上烤肉,泥,搜寻,工作周
vacation,空出,节约,浪费,平衡
condense,精简,破败,碎片,紧紧
pregnant,充满,席卷,带有,占有
spark,引发,引人注意,敦促,驱动
accelerate,促进,堵塞,刺激,限制
virus,病毒,人身,病原,上身
permeate,扩散,落,为首,抢先
indispensable,不可缺少,各人,女孩,民族
redundancy,冗余,圆周,拱形,有限
fluctuate,波动,和平,按兵不动,混乱
downfall,衰败,起来,当做,就是说
lavish,过度,熬煎,最少,尽管
allocate,分配,借款,兑换,按需分配
unlikely,不大可能,伤害,扫除,发现
raft,木筏,汽船,船上,方舟
hell,地狱,梦境,案情,现状
constable,(英国)警察,特工,标兵,暗探
marble,大理石的,着手,无线电收发报业余爱好者,出席
technical,专门性的,资料,转弯处,表达
underlying,在下面的,公布,使吃惊,推选
suspicious,可疑,不伦不类,不动声色,特别
imminent,即将发生,毗连,挨近,相差
owe,欠钱,参加,氧气,写信(给)
given,特定,不赖,上流,第一流
committee,委员会,议院,参议院,情报局
gentle,温柔,暴烈,诚实,驯服
suitcase,小提箱,盒子,手提箱,信箱
microwave,微波,涟漪,火,波涛
suspension,暂停,逐出,断奶,休战
signpost,路标,微软,国旗,匾额
stadium,体育场,博物馆,电影院,电台
reign,朝代,历代,东晋,同时代
potential,潜在,合法,笼统,奇妙
meek,温顺,狡诈,悲观,叛逆
picnic,野餐,早餐,据说,新闻
ensure,确保,不至于,即将,偶然
puzzle,难题,题解,必修课,白卷
basis,基础,界限,限于,底线
complication,复杂,不和,对抗性,重叠
collide,碰撞,接触,润滑,刺激
administration,施政,治安,治理,自治
triple,三倍,在...的背后,时常,集市
piracy,非法翻印,在楼上,固定,限制
offshore,海面,面积,地壳,楣
multilateral,多边,政界,地方,买方
downpour,倾盆大雨,雨滴,毛毛雨,矿泉
vivid,生动,锐利,平板,活动
seniority,老资格,身体,学籍,脾气
decrease,降低,猛跌,日落,贬值
discard,抛弃,弃权,牵连,卷入
cohesion,内聚力,笔力,万有引力,暴力
miserable,令人难受,入,一杯的容量,于是
propose,求婚,同性恋,订婚,恋爱
trochanter,动物(昆虫足上位于基节与腿),雇员,在…附近,瘸的
idyll,田园生活,颂歌,口号,十四行诗
identity,同一性质,饭店,迹象,爆炸
vow,郑重宣告(或声明),新闻媒介,周末假期,大声叫
toil,艰苦地劳动,备用,安慰,观点
lens,透镜,墨镜,眼镜,望远镜
category,种类,民间,广播网,广域网
nourishment,营养(情况),农产品,欢呼,充分
inferior,下级的,不管,药片,关于…的
thorough,彻底,大都,些许,半半拉拉
aspire,渴望,谋求,期望,展望
sufficient,足够,多余,抽出,浪费
domestic,家(庭),营业额,开支,零钱
rave,热切赞扬,堕入,滑落,剥落
petition,请愿,罢工,罢课,罢市
perpetual,永久,实时,短命,通宵
mar,弄糟,陨落,分裂,打破
measure,有…长(宽,公斤,博士,地区
expedient,权宜之计,毒手,手法,巧计
lecture,(向…发表)演讲,训练,补课,补习
obligation,恩惠,困难,折磨,不白之冤
bound,跳,边线,地平线,领土
nevertheless,然而,以便,加以,还是
ultimately,最后,其中,结局,历史
reasonable,通情达理,民主,白色,步人后尘
expend,花费,转帐,耗费,白费
sort,整理,研制,推理,小结
etiquette,礼仪礼节,逃过..的注意,宝物,海湾
diagnose,判断(问题),正确,接收,干净
thirst,口渴,哈欠,冬眠,醉
design,计划,满足,计算,轻松
pavement,人行道,路,扶手,街道
elegant,精致,光滑,粗糙,雌
edition,版,木版,页心,仪器
duly,适当,手提,不便,白白
slogan,标语,脏话,暗语,梦话
dolphin,海豚,鳄鱼,袋鼠,鲸鱼
forthcoming,即将到来,安置,(色彩)浓艳的,笑
soothe,安慰,妥协,趋附,和解
impair,损害,便宜,不利,无害
eminent,著名,吃不开,无名,腐败
seam,狭长煤层,普遍,故障,宏伟
flabby,（肌肉）松软的,三分之一(的),运载工具,七十(个
slot,狭孔,标语,梦话,脏话
framework,框架,首次,先后,排行
destine,命定,已婚,互联,生效
laudable,值得称赞,出去,救护,尤其
glossary,术语汇编,陆地,冲洗法,活着
economy,经济,损失,泄露,小题大做
capitulate,（有条件地）投降。,终于,理由,不适宜的
offhand,事先没有准备的,彻底,优先,光是
pretentious,做作,翘,喘息,假装
temperament,气质,杀气,傲骨,傲气
legislate,制定法律,党纲,旅游,有把握的
silt,淤泥、淤沙,技能,前进,面霜
call,叫,祖宗,询问,橡胶
aware,意识到的,察觉,挂念,洞察
negotiate,谈判,商讨,将就,签订
wholesale,批发(的),我们的,不一致,敌国
deposit,放下,悬,赤裸裸,陷落
heretic,异教徒,僧侣,佛教徒,长老
exclusive,独家新闻,速度,移,马上
croissant,新月形面包,耐,骑自行车(或摩托车)的人,承认
vegetarian,素食者,产业,某地,男(性)的
irritate,激怒,纠缠,烦扰,兵不厌诈
scatter,散开,纠集,为首,不欢而散
exterior,外部,一行,排队,伪装
quiver,微微颤动,工作,诧异,富庶
overwrought,紧张过度,种类,许可证,突发
attorney,律师,法官,检察官,教练
transaction,处理,经销,变卖,零售
contempt,轻蔑,小心,弃置,掉以轻心
grill,烤架,后面,窝,(艺术家等的)工作室
connection,连接,天天,反复,按期
scout,侦察,打破,侵犯,犄角
swing,摆动,转动,运作,动作
liner,班船,飞船,空间站,舵
associate,合伙人,游伴,一起,私人
deviate,(使)背离,逼近,包围,毗连
sceptical,怀疑,信仰,信赖,相信
economics,经济学,课程,高科技,医学
radiate,散发,发生,衍生,冰释
retention,保留,寻的,收藏,找到
recruit,补充,增值,加油,加长
survival,幸存的人(或物),满足,便于,存在
voluptuous,撩人,事情,界限,(疾病)侵袭
polar,两极,力气,极了,尺寸
calendar,日历,卡片,光谱,表册
tutorial,个别指导,芳香,网状系统,接吻
fatty,脂肪状的,表皮,包皮,毛
voltage,电压,体操,经营,技术(性)的
logic,逻辑(学),试验性,高性能,迫切性
esperance,『废』希望,脸,缠绕,一罐
whereby,(关系副词)由此,流传广的,挽回,唇状构造
astound,使惊骇,限制,考试中抄袭,(飞机)航线
remittance,汇款,邮递,写信,你好
bloc,集团,断交,为生,拜把子
cassette,盒式磁带,约定,简单,偶然发生
chamber,(动物体内)腔室,不管怎么说,发表,吊桶
extol,赞美,违心,拍案叫绝,讥诮
martial,威武,人民解放军,梅派,八路军
quirk,奇事,琐事,家政,婚姻
sieve,筛,兽,雇佣,点燃
jelly,果子冻,必须做的事,治理,微笑
chart,图,地图,方案,提案
vogue,流行,联络,过渡,传说
toad,蟾蜍,河马,蜥蜴,青蛙
prerogative,特权,大权,责任,霸权
participate,参加,缺席,脱氧,退学
articulate,清楚说话,遗传,挂钩,流行
toddler,学步的小孩子,仅仅,应支付的,脚
alkali,碱,泻盐,丙烯酸,冰醋酸
signify,表示,标志,体现,可见
antique,古物,摆设,遗物,表记
bonus,额外津贴,价款,赎金,发行额
demonstrative,说明,预兆,体现,百川归海
invincible,不可征服,拿取,毁坏,配偶
drought,旱灾,饥荒,火灾,地震
chic,漂亮,影响,传神,捕风捉影
engagement,雇佣,就任,录取,贬谪
dynamic,有力,坚固,英雄,细小
slag,炉渣,宝石,文物,废气
nought,无,可可,嫩枝,痛
correlate,互相关联的事物,也没有,产生,安排节目
postage,邮资,花费,家用,信用
historic,历史上著名的,选举,(使)滑行,升起
intimate,亲密,必不可少,震惊,熟悉
eke,补充,加宽,补遗,加长
proximity,接近,不比,不啻,相似
paralyse,使麻痹,忠实,咳,啜泣
soil,变脏,特价,升起,区分...的性别
beverage,饮料,汽水,豆浆,咖啡
dysentery,痢疾,霍乱,流行性感冒,对眼
eloquent,有说服力,荡桨,用法说明,国家
expansion,膨胀,缩小,改编,蔓延
protest,抗议,请愿,发牢骚,罢教
hold,抓住,敦促,引人注意,致使
tangle,使缠结,喊,工商行名录,笑
campus,(大学)校园,彻底的失败,浮冰,生日
peak,山顶,高山,山峰,火山
solo,独奏,（报刊的）大字标题,(一行),轨道
quality,品质,操守,性行,兽性
carton,长形纸匣,可作解释的事物,大声说,双
break,打破,断开,损坏,陨落
disguise,假装,喘气,屏气,悬
vomit,吐出,借出,偿还,找钱
theft,偷窃,断路,盗版,抢劫
democratic,民众,分子,人们,百姓
expire,呼气,暴卒,牺牲,不讳
beset,镶嵌,督战,攻打,贸易战
squash,挤压,支撑,端面,持有
combine,联合收割机,织布机,计算机,电梯
mammal,哺乳动物,补给,动物,摆设
sheet,页,尾,艘,棵
expenditure,经费,文明,零钱,小费
beautician,美容师,营业员,经纪人,干事
marvel,惊奇,习以为常,恐怖,吃不来
react,反应,声誉,盛名,名望
skip,跳跃,奔命,奔腾,奔驰
gown,长袍,大衣,西装,哔叽
competition,比赛,蝶泳,奥运会,跑马
athlete,运动员,毕业生,种子,边锋
aggregate,集合,集中,握别,不辞而别
investigate,调查,追查,侦查,禁止
circumstance,情况,暗流,巨流,洪流
on,连接上,特别,肯定,布告
prohibit,禁止,盖章,准许,检察
annual,年刊,周刊,壁报,白文
disturb,使不安,渎职,本末倒置,出没
climactic,高潮,半边,限度,八度
inestimable,无价,胜利者,珍贵,核心
grief,伤心事,获得,设计者,妒忌
heritage,遗产,油价,财富,出价
misguided,被误导的,合适,烟斗,盆子
equator,赤道,低地,南极,热带
dispose,除掉,克服,消灭,杜绝
fascinating,迷人,富于,动人,可怕
